country_w,year,gender,variable,value
GB,2009,Male,mean_inbreeding4,0.274698795
GB,2009,Male,mean_inbreeding5,0.725301205
GB,2009,Female,mean_inbreeding1,0.063829787
GB,2009,Female,mean_inbreeding2,0.127659574
GB,2009,Female,mean_inbreeding3,0.225531915
GB,2009,Female,mean_inbreeding4,0.289361702
GB,2009,Female,mean_inbreeding5,0.710638298
GB,2010,Male,mean_inbreeding1,0.061503417
GB,2010,Male,mean_inbreeding2,0.104783599
GB,2010,Male,mean_inbreeding3,0.225512528
GB,2010,Male,mean_inbreeding4,0.268792711
GB,2010,Male,mean_inbreeding5,0.731207289
GB,2010,Female,mean_inbreeding1,0.053941909
GB,2010,Female,mean_inbreeding2,0.112033195
GB,2010,Female,mean_inbreeding3,0.219917012
GB,2010,Female,mean_inbreeding4,0.278008299
GB,2010,Female,mean_inbreeding5,0.721991701
GB,2011,Male,mean_inbreeding1,0.105263158
GB,2011,Male,mean_inbreeding2,0.133603239
GB,2011,Male,mean_inbreeding3,0.261133603
GB,2011,Male,mean_inbreeding4,0.289473684
GB,2011,Male,mean_inbreeding5,0.710526316
GB,2011,Female,mean_inbreeding1,0.046511628
GB,2011,Female,mean_inbreeding2,0.085271318
GB,2011,Female,mean_inbreeding3,0.182170543
GB,2011,Female,mean_inbreeding4,0.220930233
GB,2011,Female,mean_inbreeding5,0.779069767
GB,2012,Male,mean_inbreeding1,0.079124579
GB,2012,Male,mean_inbreeding2,0.111111111
GB,2012,Male,mean_inbreeding3,0.245791246
GB,2012,Male,mean_inbreeding4,0.277777778
GB,2012,Male,mean_inbreeding5,0.722222222
GB,2012,Female,mean_inbreeding1,0.093567251
GB,2012,Female,mean_inbreeding2,0.149122807
GB,2012,Female,mean_inbreeding3,0.292397661
GB,2012,Female,mean_inbreeding4,0.347953216
GB,2012,Female,mean_inbreeding5,0.652046784
GB,2013,Male,mean_inbreeding1,0.075697211
GB,2013,Male,mean_inbreeding2,0.1062417
GB,2013,Male,mean_inbreeding3,0.264276228
GB,2013,Male,mean_inbreeding4,0.294820717
GB,2013,Male,mean_inbreeding5,0.705179283
GB,2013,Female,mean_inbreeding1,0.07424594
GB,2013,Female,mean_inbreeding2,0.118329466
GB,2013,Female,mean_inbreeding3,0.241299304
GB,2013,Female,mean_inbreeding4,0.285382831
GB,2013,Female,mean_inbreeding5,0.714617169
GB,2014,Male,mean_inbreeding1,0.070603338
GB,2014,Male,mean_inbreeding2,0.096277279
GB,2014,Male,mean_inbreeding3,0.28241335
GB,2014,Male,mean_inbreeding4,0.308087291
GB,2014,Male,mean_inbreeding5,0.691912709
GB,2014,Female,mean_inbreeding1,0.063679245
GB,2014,Female,mean_inbreeding2,0.091981132
GB,2014,Female,mean_inbreeding3,0.242924528
GB,2014,Female,mean_inbreeding4,0.271226415
GB,2014,Female,mean_inbreeding5,0.728773585
GB,2015,Male,mean_inbreeding1,0.096018735
GB,2015,Male,mean_inbreeding2,0.12295082
GB,2015,Male,mean_inbreeding3,0.317330211
GB,2015,Male,mean_inbreeding4,0.344262295
GB,2015,Male,mean_inbreeding5,0.655737705
GB,2015,Female,mean_inbreeding1,0.094170404
GB,2015,Female,mean_inbreeding2,0.121076233
GB,2015,Female,mean_inbreeding3,0.271300448
GB,2015,Female,mean_inbreeding4,0.298206278
GB,2015,Female,mean_inbreeding5,0.701793722
GB,2016,Male,mean_inbreeding1,0.100820633
GB,2016,Male,mean_inbreeding2,0.141852286
GB,2016,Male,mean_inbreeding3,0.302461899
GB,2016,Male,mean_inbreeding4,0.343493552
GB,2016,Male,mean_inbreeding5,0.656506448
GB,2016,Female,mean_inbreeding1,0.057692308
GB,2016,Female,mean_inbreeding2,0.087606838
GB,2016,Female,mean_inbreeding3,0.256410256
GB,2016,Female,mean_inbreeding4,0.286324786
GB,2016,Female,mean_inbreeding5,0.713675214
GB,2017,Male,mean_inbreeding1,0.073684211
GB,2017,Male,mean_inbreeding2,0.111111111
GB,2017,Male,mean_inbreeding3,0.29005848
GB,2017,Male,mean_inbreeding4,0.32748538
GB,2017,Male,mean_inbreeding5,0.67251462
GB,2017,Female,mean_inbreeding1,0.083491461
GB,2017,Female,mean_inbreeding2,0.110056926
GB,2017,Female,mean_inbreeding3,0.330170778
GB,2017,Female,mean_inbreeding4,0.356736243
GB,2017,Female,mean_inbreeding5,0.643263757
GB,2018,Male,mean_inbreeding1,0.071507151
GB,2018,Male,mean_inbreeding2,0.101210121
GB,2018,Male,mean_inbreeding3,0.277227723
GB,2018,Male,mean_inbreeding4,0.306930693
GB,2018,Male,mean_inbreeding5,0.693069307
GB,2018,Female,mean_inbreeding1,0.054945055
GB,2018,Female,mean_inbreeding2,0.102564103
GB,2018,Female,mean_inbreeding3,0.28021978
GB,2018,Female,mean_inbreeding4,0.327838828
GB,2018,Female,mean_inbreeding5,0.672161172
GB,2019,Male,mean_inbreeding1,0.0609319
GB,2019,Male,mean_inbreeding2,0.093189964
GB,2019,Male,mean_inbreeding3,0.27479092
GB,2019,Male,mean_inbreeding4,0.307048984
GB,2019,Male,mean_inbreeding5,0.692951016
GB,2019,Female,mean_inbreeding1,0.077235772
GB,2019,Female,mean_inbreeding2,0.115853659
GB,2019,Female,mean_inbreeding3,0.290650407
GB,2019,Female,mean_inbreeding4,0.329268293
GB,2019,Female,mean_inbreeding5,0.670731707
GB,2020,Male,mean_inbreeding1,0.059405941
GB,2020,Male,mean_inbreeding2,0.084158416
GB,2020,Male,mean_inbreeding3,0.259075908
GB,2020,Male,mean_inbreeding4,0.283828383
GB,2020,Male,mean_inbreeding5,0.716171617
GB,2020,Female,mean_inbreeding1,0.050991501
GB,2020,Female,mean_inbreeding2,0.067988669
GB,2020,Female,mean_inbreeding3,0.303116147
GB,2020,Female,mean_inbreeding4,0.320113314
GB,2020,Female,mean_inbreeding5,0.679886686
GB,2021,Male,mean_inbreeding1,0.063752277
GB,2021,Male,mean_inbreeding2,0.083788707
GB,2021,Male,mean_inbreeding3,0.276867031
GB,2021,Male,mean_inbreeding4,0.296903461
GB,2021,Male,mean_inbreeding5,0.703096539
GB,2021,Female,mean_inbreeding1,0.049230769
GB,2021,Female,mean_inbreeding2,0.067692308
GB,2021,Female,mean_inbreeding3,0.258461538
GB,2021,Female,mean_inbreeding4,0.276923077
GB,2021,Female,mean_inbreeding5,0.723076923
GB,2022,Male,mean_inbreeding1,0.066350711
GB,2022,Male,mean_inbreeding2,0.071090047
GB,2022,Male,mean_inbreeding3,0.265402844
GB,2022,Male,mean_inbreeding4,0.27014218
GB,2022,Male,mean_inbreeding5,0.72985782
GB,2022,Female,mean_inbreeding1,0.079136691
GB,2022,Female,mean_inbreeding2,0.086330935
GB,2022,Female,mean_inbreeding3,0.28057554
GB,2022,Female,mean_inbreeding4,0.287769784
GB,2022,Female,mean_inbreeding5,0.712230216
IN,1975,Male,mean_inbreeding1,0
IN,1975,Male,mean_inbreeding2,0
IN,1975,Male,mean_inbreeding3,0
IN,1975,Male,mean_inbreeding4,0
IN,1975,Male,mean_inbreeding5,1
IN,1975,Female,mean_inbreeding1,0
IN,1975,Female,mean_inbreeding2,0
IN,1975,Female,mean_inbreeding3,0
IN,1975,Female,mean_inbreeding4,0
IN,1975,Female,mean_inbreeding5,1
IN,1976,Male,mean_inbreeding1,0
IN,1976,Male,mean_inbreeding2,0.25
IN,1976,Male,mean_inbreeding3,0.25
IN,1976,Male,mean_inbreeding4,0.5
IN,1976,Male,mean_inbreeding5,0.5
IN,1976,Female,mean_inbreeding1,0
IN,1976,Female,mean_inbreeding2,0
IN,1976,Female,mean_inbreeding3,0
IN,1976,Female,mean_inbreeding4,0
IN,1976,Female,mean_inbreeding5,1
IN,1977,Male,mean_inbreeding1,0
IN,1977,Male,mean_inbreeding2,0.111111111
IN,1977,Male,mean_inbreeding3,0
IN,1977,Male,mean_inbreeding4,0.111111111
IN,1977,Male,mean_inbreeding5,0.888888889
IN,1977,Female,mean_inbreeding1,0
IN,1977,Female,mean_inbreeding2,0
IN,1977,Female,mean_inbreeding3,0
IN,1977,Female,mean_inbreeding4,0
IN,1977,Female,mean_inbreeding5,1
IN,1978,Male,mean_inbreeding1,0.333333333
IN,1978,Male,mean_inbreeding2,0.666666667
IN,1978,Male,mean_inbreeding3,0.666666667
IN,1978,Male,mean_inbreeding4,1
IN,1978,Male,mean_inbreeding5,0
IN,1978,Female,mean_inbreeding1,0
IN,1978,Female,mean_inbreeding2,0.2
IN,1978,Female,mean_inbreeding3,0
IN,1978,Female,mean_inbreeding4,0.2
IN,1978,Female,mean_inbreeding5,0.8
IN,1979,Male,mean_inbreeding1,0
IN,1979,Male,mean_inbreeding2,0
IN,1979,Male,mean_inbreeding3,0.285714286
IN,1979,Male,mean_inbreeding4,0.285714286
IN,1979,Male,mean_inbreeding5,0.714285714
IN,1979,Female,mean_inbreeding1,0.25
IN,1979,Female,mean_inbreeding2,0.25
IN,1979,Female,mean_inbreeding3,0.5
IN,1979,Female,mean_inbreeding4,0.5
IN,1979,Female,mean_inbreeding5,0.5
IN,1980,Male,mean_inbreeding1,0
IN,1980,Male,mean_inbreeding2,0.181818182
IN,1980,Male,mean_inbreeding3,0.090909091
IN,1980,Male,mean_inbreeding4,0.272727273
IN,1980,Male,mean_inbreeding5,0.727272727
IN,1980,Female,mean_inbreeding1,0
IN,1980,Female,mean_inbreeding2,0.166666667
IN,1980,Female,mean_inbreeding3,0.166666667
IN,1980,Female,mean_inbreeding4,0.333333333
IN,1980,Female,mean_inbreeding5,0.666666667
IN,1981,Male,mean_inbreeding1,0.1
IN,1981,Male,mean_inbreeding2,0.3
IN,1981,Male,mean_inbreeding3,0.2
IN,1981,Male,mean_inbreeding4,0.4
IN,1981,Male,mean_inbreeding5,0.6
IN,1981,Female,mean_inbreeding1,0.125
IN,1981,Female,mean_inbreeding2,0.125
IN,1981,Female,mean_inbreeding3,0.5
IN,1981,Female,mean_inbreeding4,0.5
IN,1981,Female,mean_inbreeding5,0.5
IN,1982,Male,mean_inbreeding1,0.041666667
IN,1982,Male,mean_inbreeding2,0.083333333
IN,1982,Male,mean_inbreeding3,0.125
IN,1982,Male,mean_inbreeding4,0.166666667
IN,1982,Male,mean_inbreeding5,0.833333333
IN,1982,Female,mean_inbreeding1,0
IN,1982,Female,mean_inbreeding2,0.25
IN,1982,Female,mean_inbreeding3,0
IN,1982,Female,mean_inbreeding4,0.25
IN,1982,Female,mean_inbreeding5,0.75
IN,1983,Male,mean_inbreeding1,0.052631579
IN,1983,Male,mean_inbreeding2,0.210526316
IN,1983,Male,mean_inbreeding3,0.052631579
IN,1983,Male,mean_inbreeding4,0.210526316
IN,1983,Male,mean_inbreeding5,0.789473684
IN,1983,Female,mean_inbreeding1,0
IN,1983,Female,mean_inbreeding2,0
IN,1983,Female,mean_inbreeding3,0.428571429
IN,1983,Female,mean_inbreeding4,0.428571429
IN,1983,Female,mean_inbreeding5,0.571428571
IN,1984,Male,mean_inbreeding1,0.105263158
IN,1984,Male,mean_inbreeding2,0.105263158
IN,1984,Male,mean_inbreeding3,0.105263158
IN,1984,Male,mean_inbreeding4,0.105263158
IN,1984,Male,mean_inbreeding5,0.894736842
IN,1984,Female,mean_inbreeding1,0
IN,1984,Female,mean_inbreeding2,0
IN,1984,Female,mean_inbreeding3,0
IN,1984,Female,mean_inbreeding4,0
IN,1984,Female,mean_inbreeding5,1
IN,1985,Male,mean_inbreeding1,0.210526316
IN,1985,Male,mean_inbreeding2,0.263157895
IN,1985,Male,mean_inbreeding3,0.263157895
IN,1985,Male,mean_inbreeding4,0.315789474
IN,1985,Male,mean_inbreeding5,0.684210526
IN,1985,Female,mean_inbreeding1,0.0625
IN,1985,Female,mean_inbreeding2,0.0625
IN,1985,Female,mean_inbreeding3,0.25
IN,1985,Female,mean_inbreeding4,0.25
IN,1985,Female,mean_inbreeding5,0.75
IN,1986,Male,mean_inbreeding1,0
IN,1986,Male,mean_inbreeding2,0.096774194
IN,1986,Male,mean_inbreeding3,0.193548387
IN,1986,Male,mean_inbreeding4,0.290322581
IN,1986,Male,mean_inbreeding5,0.709677419
IN,1986,Female,mean_inbreeding1,0.05
IN,1986,Female,mean_inbreeding2,0.2
IN,1986,Female,mean_inbreeding3,0.1
IN,1986,Female,mean_inbreeding4,0.25
IN,1986,Female,mean_inbreeding5,0.75
IN,1987,Male,mean_inbreeding1,0.023809524
IN,1987,Male,mean_inbreeding2,0.047619048
IN,1987,Male,mean_inbreeding3,0.047619048
IN,1987,Male,mean_inbreeding4,0.071428571
IN,1987,Male,mean_inbreeding5,0.928571429
IN,1987,Female,mean_inbreeding1,0.076923077
IN,1987,Female,mean_inbreeding2,0.115384615
IN,1987,Female,mean_inbreeding3,0.153846154
IN,1987,Female,mean_inbreeding4,0.192307692
IN,1987,Female,mean_inbreeding5,0.807692308
IN,1988,Male,mean_inbreeding1,0.104166667
IN,1988,Male,mean_inbreeding2,0.145833333
IN,1988,Male,mean_inbreeding3,0.1875
IN,1988,Male,mean_inbreeding4,0.229166667
IN,1988,Male,mean_inbreeding5,0.770833333
IN,1988,Female,mean_inbreeding1,0.0625
IN,1988,Female,mean_inbreeding2,0.15625
IN,1988,Female,mean_inbreeding3,0.15625
IN,1988,Female,mean_inbreeding4,0.25
IN,1988,Female,mean_inbreeding5,0.75
IN,1989,Male,mean_inbreeding1,0.111111111
IN,1989,Male,mean_inbreeding2,0.166666667
IN,1989,Male,mean_inbreeding3,0.185185185
IN,1989,Male,mean_inbreeding4,0.240740741
IN,1989,Male,mean_inbreeding5,0.759259259
IN,1989,Female,mean_inbreeding1,0.16
IN,1989,Female,mean_inbreeding2,0.24
IN,1989,Female,mean_inbreeding3,0.24
IN,1989,Female,mean_inbreeding4,0.32
IN,1989,Female,mean_inbreeding5,0.68
IN,1990,Male,mean_inbreeding1,0.117647059
IN,1990,Male,mean_inbreeding2,0.161764706
IN,1990,Male,mean_inbreeding3,0.191176471
IN,1990,Male,mean_inbreeding4,0.235294118
IN,1990,Male,mean_inbreeding5,0.764705882
IN,1990,Female,mean_inbreeding1,0.028571429
IN,1990,Female,mean_inbreeding2,0.142857143
IN,1990,Female,mean_inbreeding3,0.171428571
IN,1990,Female,mean_inbreeding4,0.285714286
IN,1990,Female,mean_inbreeding5,0.714285714
IN,1991,Male,mean_inbreeding1,0.050847458
IN,1991,Male,mean_inbreeding2,0.084745763
IN,1991,Male,mean_inbreeding3,0.237288136
IN,1991,Male,mean_inbreeding4,0.271186441
IN,1991,Male,mean_inbreeding5,0.728813559
IN,1991,Female,mean_inbreeding1,0.060606061
IN,1991,Female,mean_inbreeding2,0.090909091
IN,1991,Female,mean_inbreeding3,0.151515152
IN,1991,Female,mean_inbreeding4,0.181818182
IN,1991,Female,mean_inbreeding5,0.818181818
IN,1992,Male,mean_inbreeding1,0.066666667
IN,1992,Male,mean_inbreeding2,0.088888889
IN,1992,Male,mean_inbreeding3,0.222222222
IN,1992,Male,mean_inbreeding4,0.244444444
IN,1992,Male,mean_inbreeding5,0.755555556
IN,1992,Female,mean_inbreeding1,0.111111111
IN,1992,Female,mean_inbreeding2,0.133333333
IN,1992,Female,mean_inbreeding3,0.155555556
IN,1992,Female,mean_inbreeding4,0.177777778
IN,1992,Female,mean_inbreeding5,0.822222222
IN,1993,Male,mean_inbreeding1,0.066666667
IN,1993,Male,mean_inbreeding2,0.116666667
IN,1993,Male,mean_inbreeding3,0.183333333
IN,1993,Male,mean_inbreeding4,0.233333333
IN,1993,Male,mean_inbreeding5,0.766666667
IN,1993,Female,mean_inbreeding1,0.025
IN,1993,Female,mean_inbreeding2,0.025
IN,1993,Female,mean_inbreeding3,0.1
IN,1993,Female,mean_inbreeding4,0.1
IN,1993,Female,mean_inbreeding5,0.9
IN,1994,Male,mean_inbreeding1,0.049180328
IN,1994,Male,mean_inbreeding2,0.098360656
IN,1994,Male,mean_inbreeding3,0.180327869
IN,1994,Male,mean_inbreeding4,0.229508197
IN,1994,Male,mean_inbreeding5,0.770491803
IN,1994,Female,mean_inbreeding1,0.054054054
IN,1994,Female,mean_inbreeding2,0.108108108
IN,1994,Female,mean_inbreeding3,0.162162162
IN,1994,Female,mean_inbreeding4,0.216216216
IN,1994,Female,mean_inbreeding5,0.783783784
IN,1995,Male,mean_inbreeding1,0.029411765
IN,1995,Male,mean_inbreeding2,0.073529412
IN,1995,Male,mean_inbreeding3,0.147058824
IN,1995,Male,mean_inbreeding4,0.191176471
IN,1995,Male,mean_inbreeding5,0.808823529
IN,1995,Female,mean_inbreeding1,0.052631579
IN,1995,Female,mean_inbreeding2,0.157894737
IN,1995,Female,mean_inbreeding3,0.140350877
IN,1995,Female,mean_inbreeding4,0.245614035
IN,1995,Female,mean_inbreeding5,0.754385965
IN,1996,Male,mean_inbreeding1,0.064220183
IN,1996,Male,mean_inbreeding2,0.091743119
IN,1996,Male,mean_inbreeding3,0.165137615
IN,1996,Male,mean_inbreeding4,0.19266055
IN,1996,Male,mean_inbreeding5,0.80733945
IN,1996,Female,mean_inbreeding1,0.065217391
IN,1996,Female,mean_inbreeding2,0.108695652
IN,1996,Female,mean_inbreeding3,0.195652174
IN,1996,Female,mean_inbreeding4,0.239130435
IN,1996,Female,mean_inbreeding5,0.760869565
IN,1997,Male,mean_inbreeding1,0.069767442
IN,1997,Male,mean_inbreeding2,0.11627907
IN,1997,Male,mean_inbreeding3,0.217054264
IN,1997,Male,mean_inbreeding4,0.263565891
IN,1997,Male,mean_inbreeding5,0.736434109
IN,1997,Female,mean_inbreeding1,0.068493151
IN,1997,Female,mean_inbreeding2,0.123287671
IN,1997,Female,mean_inbreeding3,0.205479452
IN,1997,Female,mean_inbreeding4,0.260273973
IN,1997,Female,mean_inbreeding5,0.739726027
IN,1998,Male,mean_inbreeding1,0.047619048
IN,1998,Male,mean_inbreeding2,0.083333333
IN,1998,Male,mean_inbreeding3,0.130952381
IN,1998,Male,mean_inbreeding4,0.166666667
IN,1998,Male,mean_inbreeding5,0.833333333
IN,1998,Female,mean_inbreeding1,0.034883721
IN,1998,Female,mean_inbreeding2,0.093023256
IN,1998,Female,mean_inbreeding3,0.139534884
IN,1998,Female,mean_inbreeding4,0.197674419
IN,1998,Female,mean_inbreeding5,0.802325581
IN,1999,Male,mean_inbreeding1,0.067567568
IN,1999,Male,mean_inbreeding2,0.135135135
IN,1999,Male,mean_inbreeding3,0.162162162
IN,1999,Male,mean_inbreeding4,0.22972973
IN,1999,Male,mean_inbreeding5,0.77027027
IN,1999,Female,mean_inbreeding1,0.030927835
IN,1999,Female,mean_inbreeding2,0.06185567
IN,1999,Female,mean_inbreeding3,0.175257732
IN,1999,Female,mean_inbreeding4,0.206185567
IN,1999,Female,mean_inbreeding5,0.793814433
IN,2000,Male,mean_inbreeding1,0.034825871
IN,2000,Male,mean_inbreeding2,0.059701493
IN,2000,Male,mean_inbreeding3,0.154228856
IN,2000,Male,mean_inbreeding4,0.179104478
IN,2000,Male,mean_inbreeding5,0.820895522
IN,2000,Female,mean_inbreeding1,0.062015504
IN,2000,Female,mean_inbreeding2,0.100775194
IN,2000,Female,mean_inbreeding3,0.201550388
IN,2000,Female,mean_inbreeding4,0.240310078
IN,2000,Female,mean_inbreeding5,0.759689922
IN,2001,Male,mean_inbreeding1,0.0625
IN,2001,Male,mean_inbreeding2,0.102678571
IN,2001,Male,mean_inbreeding3,0.191964286
IN,2001,Male,mean_inbreeding4,0.232142857
IN,2001,Male,mean_inbreeding5,0.767857143
IN,2001,Female,mean_inbreeding1,0.028776978
IN,2001,Female,mean_inbreeding2,0.064748201
IN,2001,Female,mean_inbreeding3,0.158273381
IN,2001,Female,mean_inbreeding4,0.194244604
IN,2001,Female,mean_inbreeding5,0.805755396
IN,2002,Male,mean_inbreeding1,0.028037383
IN,2002,Male,mean_inbreeding2,0.056074766
IN,2002,Male,mean_inbreeding3,0.140186916
IN,2002,Male,mean_inbreeding4,0.168224299
IN,2002,Male,mean_inbreeding5,0.831775701
IN,2002,Female,mean_inbreeding1,0.050632911
IN,2002,Female,mean_inbreeding2,0.094936709
IN,2002,Female,mean_inbreeding3,0.196202532
IN,2002,Female,mean_inbreeding4,0.240506329
IN,2002,Female,mean_inbreeding5,0.759493671
IN,2003,Male,mean_inbreeding1,0.051094891
IN,2003,Male,mean_inbreeding2,0.083941606
IN,2003,Male,mean_inbreeding3,0.138686131
IN,2003,Male,mean_inbreeding4,0.171532847
IN,2003,Male,mean_inbreeding5,0.828467153
IN,2003,Female,mean_inbreeding1,0.044871795
IN,2003,Female,mean_inbreeding2,0.083333333
IN,2003,Female,mean_inbreeding3,0.147435897
IN,2003,Female,mean_inbreeding4,0.185897436
IN,2003,Female,mean_inbreeding5,0.814102564
IN,2004,Male,mean_inbreeding1,0.043209877
IN,2004,Male,mean_inbreeding2,0.083333333
IN,2004,Male,mean_inbreeding3,0.135802469
IN,2004,Male,mean_inbreeding4,0.175925926
IN,2004,Male,mean_inbreeding5,0.824074074
IN,2004,Female,mean_inbreeding1,0.033707865
IN,2004,Female,mean_inbreeding2,0.050561798
IN,2004,Female,mean_inbreeding3,0.123595506
IN,2004,Female,mean_inbreeding4,0.140449438
IN,2004,Female,mean_inbreeding5,0.859550562
IN,2005,Male,mean_inbreeding1,0.029177719
IN,2005,Male,mean_inbreeding2,0.068965517
IN,2005,Male,mean_inbreeding3,0.140583554
IN,2005,Male,mean_inbreeding4,0.180371353
IN,2005,Male,mean_inbreeding5,0.819628647
IN,2005,Female,mean_inbreeding1,0.036585366
IN,2005,Female,mean_inbreeding2,0.073170732
IN,2005,Female,mean_inbreeding3,0.12601626
IN,2005,Female,mean_inbreeding4,0.162601626
IN,2005,Female,mean_inbreeding5,0.837398374
IN,2006,Male,mean_inbreeding1,0.02676399
IN,2006,Male,mean_inbreeding2,0.068126521
IN,2006,Male,mean_inbreeding3,0.128953771
IN,2006,Male,mean_inbreeding4,0.170316302
IN,2006,Male,mean_inbreeding5,0.829683698
IN,2006,Female,mean_inbreeding1,0.035087719
IN,2006,Female,mean_inbreeding2,0.070175439
IN,2006,Female,mean_inbreeding3,0.154385965
IN,2006,Female,mean_inbreeding4,0.189473684
IN,2006,Female,mean_inbreeding5,0.810526316
IN,2007,Male,mean_inbreeding1,0.026200873
IN,2007,Male,mean_inbreeding2,0.054585153
IN,2007,Male,mean_inbreeding3,0.141921397
IN,2007,Male,mean_inbreeding4,0.170305677
IN,2007,Male,mean_inbreeding5,0.829694323
IN,2007,Female,mean_inbreeding1,0.041666667
IN,2007,Female,mean_inbreeding2,0.104166667
IN,2007,Female,mean_inbreeding3,0.154761905
IN,2007,Female,mean_inbreeding4,0.217261905
IN,2007,Female,mean_inbreeding5,0.782738095
IN,2008,Male,mean_inbreeding1,0.042145594
IN,2008,Male,mean_inbreeding2,0.078544061
IN,2008,Male,mean_inbreeding3,0.132183908
IN,2008,Male,mean_inbreeding4,0.168582375
IN,2008,Male,mean_inbreeding5,0.831417625
IN,2008,Female,mean_inbreeding1,0.037288136
IN,2008,Female,mean_inbreeding2,0.081355932
IN,2008,Female,mean_inbreeding3,0.159322034
IN,2008,Female,mean_inbreeding4,0.203389831
IN,2008,Female,mean_inbreeding5,0.796610169
IN,2009,Male,mean_inbreeding1,0.02130898
IN,2009,Male,mean_inbreeding2,0.059360731
IN,2009,Male,mean_inbreeding3,0.138508371
IN,2009,Male,mean_inbreeding4,0.176560122
IN,2009,Male,mean_inbreeding5,0.823439878
IN,2009,Female,mean_inbreeding1,0.027322404
IN,2009,Female,mean_inbreeding2,0.06284153
IN,2009,Female,mean_inbreeding3,0.166666667
IN,2009,Female,mean_inbreeding4,0.202185792
IN,2009,Female,mean_inbreeding5,0.797814208
IN,2010,Male,mean_inbreeding1,0.034954407
IN,2010,Male,mean_inbreeding2,0.080547112
IN,2010,Male,mean_inbreeding3,0.135258359
